source,target,weight
it,whilst,0.21791012406903898
it,whom,0.18380371925874447
it,would,0.1600551067214057
its,ahead,0.21170739314174367
its,below,0.1562582381289536
its,beneath,0.19958950516265386
its,during,0.19102207265380633
its,itself,0.16817715436578262
its,many,0.19532908170030536
its,might,0.2116676053737955
its,much,0.15617461562977533
its,nevertheless,0.29219564521736424
its,none,0.2403521865664178
its,something,0.15878912685219335
its,such,0.17753261662110933
its,though,0.2031310054525187
its,whether,0.16179023477242424
its,whom,0.15077487748621954
its,within,0.17732119062009116
itself,into,0.16818499173876877
itself,itself,0.19143454823818953
itself,though,0.21434969120005515
less,although,0.17144130404032074
less,below,0.1738420785773018
less,beneath,0.20616104501934668
less,either,0.16610490984421636
less,like,0.1525090705650316
less,need,0.16485991682219175
less,nevertheless,0.22987045639277764
less,none,0.24714242555778376
less,nor,0.16702693839211138
less,should,0.1548049320920672
less,though,0.18523725771265695
little,although,0.16361738233315634
little,besides,0.16739484768659474
little,certain,0.15922195090852354
little,during,0.1777979816047513
little,however,0.26002711658680266
little,many,0.17175881051089897
little,might,0.19657864330084687
little,next,0.1773162860745159
little,none,0.24557188286225848
little,outside,0.16375892733322348
little,round,0.17726065248718298
little,themselves,0.17490646511038144
little,though,0.16505888102105748
lots,like,0.15641409722873667
lots,would,0.17517787261841078
many,although,0.19469466229217225
many,around,0.18096480838401777
many,beneath,0.2323542526896613
many,both,0.15674544973573304
many,can,0.1607628866981688
many,during,0.21054439869381472
many,either,0.20007413460313186
many,however,0.2547879680817272
many,into,0.15978861342466183
many,might,0.23236359264923437
many,nevertheless,0.3059665372334774
many,outside,0.16305389054908656
many,since,0.17019934148134924
many,these,0.17630543111232233
many,though,0.19380619527042808
many,within,0.18716665494594012
may,can,0.20357676851227605
may,however,0.14916062175085237
may,into,0.16159131719778483
may,nevertheless,0.25875656803289965
may,round,0.15360354721737837
more,although,0.15663370583304775
more,below,0.22414645305755748
more,beneath,0.17555078879536123
more,besides,0.1496077815035447
more,certain,0.1776448516809429
more,during,0.17221269654231017
more,however,0.24149127347382557
more,inside,0.1818159777487891
more,like,0.1810506616270978
more,many,0.15748238588322128
more,may,0.15544612189967982
more,might,0.21279317192093478
more,next,0.1571487952088374
more,none,0.22416000253749138
more,nor,0.23331955769250434
more,round,0.1783724852717585
more,should,0.16121573818048562
more,something,0.15628375684350726
more,such,0.20419587524235447
more,themselves,0.22315740348494953
more,though,0.20548597427789295
more,until,0.17988388556013016
most,above,0.1497955006060107
most,ahead,0.15360594321196042
most,certain,0.1692680290943318
most,however,0.17241000719102698
most,nevertheless,0.15027863970382643
much,absent,0.1574231771868711
much,because,0.1601940614799647
much,besides,0.16961078653339642
much,either,0.21186089227349642
much,however,0.21662733072250692
much,like,0.18862520149486217
much,many,0.16266526884494675
much,might,0.18968666462141193
much,nor,0.2324724811668432
much,round,0.20032530156045922
much,should,0.15555661690776834
much,since,0.1620198656782255
